review_id,dt,rating,sentiment,review
301,11/09/12 04:00,5,positive,"I have tried other energy shots and this one is the only one that really makes me feel good and energized without any other sides effects at all, its also the best taste, others taste like medicine, this one has a tea fresh taste. I love it."
302,23/08/12 04:00,5,positive,I drive OTR...Over the Road truck and this helps to keep me alert. It has no sugar high & no crash. Im on a autoship which i like. The price is very good. Ive seen it over 2 bucks in the store.
303,12/08/12 04:00,5,positive,"Products takes pretty good, and it doesnt leave you gittery.  With subscibe and save as well as Prime membership I pay below $ 2 a shot.  My wife tried them and now she drinks them like they are going out of style.  I moderate mine and they make for more effective use before weight training.  I recommend this product to anyone who is looking for a healthier alternative to high sugar and unnatural products that are everywhere that still gives you the results of an AWESOME Energy Drink."
304,09/06/12 04:00,5,positive,"I use this product daily, and it provides a steady stream of energy.  I do not get jittery or crash.  It also helps me practice portion control because it acts as a slight appetite suppressant."
305,03/04/12 04:00,5,positive,"Ive been buying and drinking this for over a year now, and the energy boost is excellent, with a continuous, ~6-hour effect. The most recent shipments seem to have improved the flavor slightly as well, or perhaps Im getting more used to it. I dont drink it for the flavor, but its not as heinous as the fake flavors found in the other, non-organic energy shots."
306,17/01/12 04:00,1,negative,"This is the first time Ive really been misled by other reviews on amazon. I like 5-hr Energy, I find Rain ok and so I thought Id try this product based on the reviews. Boy am I sorry! I gagged getting one bottle down even with my nose pinched (really). And it leaves the worst medicinal taste in your mouth afterwards. 8 tic tacs at once did not get rid of it! But worst of all, within an hour I was yawning and drowsy. Unless you really like things that taste of a weird tea-flavored cough syrup and dont work, dont buy this! I dont know what to do with the other 11 bottles. big fail"
307,21/10/10 04:00,4,neutral,"I loved this mold!  I wished I could have used it for more than one occasion, but it didnt last.  I did use it to make 30+ suckers for my daughters first birthday. But there was going to be no way that the mold could be salvaged after that.  I would have liked to have kept to use on other occasions, but for the price it didnt matter to me that much.  It served its main purpose :)"
308,02/10/12 04:00,5,positive,"You HAVE to try the VANILLA Tootsie Rolls!  The regular chocolate ones are good, but THESE are the BEST EVER!!"
309,04/03/11 03:00,5,positive,"Try this you might like it. I did and I am quite addicted, it is too easy to prepare, it tastes great and it absorbs the flavors you cook it with. The price is really good and well worth the purchase. If you like this type of Couscous like I do, then give this one a try.It can be eaten hot, room temp or in a cold salad with a variety of greens and other flavors, it takes on the other flavors very well when mixed. I cooked the Couscous with a broth and oilive oil for added flavor and it rocked my taste buds big time. I will be back for more."
310,05/11/11 04:00,5,positive,"This tri-color couscous is really good...full of flavor and fun to eat.  I love the texture.  I cook in chicken broth and add some minced garlic and chopped herbs (parsley, cilantro,) along with some red pepper flakes.  At the end of cooking, I add some olive oil and this makes a wonderful side dish...Highly recommend"
311,11/05/11 04:00,5,positive,"I tried to find israeli couscous in a number of upsacale grocery stores and no luck.  So I decided to try good ole Amazon.com and selected this product.  It is so good..add a few herbs and its a great side dish, or add more and make a pasta type salad.so very good.  I am hooked.  Great flavor and so easy to prepare!"
312,29/07/12 04:00,1,negative,"The package came with the label torn off and no cooking instructions. I know how I normally cook Couscous so tried 3/4 cup water to 1 cup couscous-brought to a boil and let sit, covered for 5min. It was mushy and tasteless.We have thrown out the rest of the container."
313,09/12/11 04:00,1,negative,I wouldnt even think of buying this product unless I know the price per unit. How can I compare other items online or in a store?
314,30/06/12 04:00,5,positive,"I love ordering whole bean coffee on Amazon.  I like this so much that this my first product review.  I have to say that Im usually not a big fan of flavored coffee, but I thought I would give it a try.  When my husband started grinding it up, I could smell it throughout the house.  Sometimes with flavored coffees, the smell is there but the taste isnt.  However, not with this one.  Im now going to order another flavor from this company and will give it a try."
315,22/11/10 03:00,5,positive,"I love this coffee. I do wish it came already ground as I dont have a grinder and use a blender instead. But its worth it. Many flavored coffees Ive tried only seem to have a flavored odor that doesnt reach the coffee, but this one manages both."
316,11/03/10 03:00,5,positive,"This brand of coffee has been available in my local stores for some time -- Ive believe the company is local.  Ive been drinking it for quite some time and have not tired of it.  Im particularly fond of the Turtle Sundae but all the flavors are good.  I cant say that Ive had a bad one.<br /><br />As it turns out, its less expensive to order it from Amazon and have it show up at my front door than it is for me to run out to the local Walmart to get it.  Its a no brainer.  Try it, if you like rich, flavored coffee, youll like it."
317,23/03/12 04:00,5,positive,"It is hot! I love it, tasty and a little sweet. I usually scoff at salsas labeled as hot, but this one lives up to its billing."
